"projectID","projectAcronym","name","country","city","role","activityType","SME","ecContribution","netEcContribution","totalCost","geolocation"
329138,"IONTOX","THE UNIVERSITY OF MANCHESTER","UK","Manchester","coordinator","HES","","309235.2","","","53.4791301,-2.2441008"
277188,"IPSMILD","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE","FR","Paris","coordinator","REC","","75000","","","48.8266111,2.3652703"
228825,"HINAMOX","ASOCIACION CENTRO DE INVESTIGACION COOPERATIVA EN BIOMATERIALES- CIC biomaGUNE","ES","San Sebastian","coordinator","REC","","506880.33","","","43.3224219,-1.9838888"
228825,"HINAMOX","Zhejiang University","CN","HANGZHOU","participant","HES","","98141.27","","","30.2489468,120.2052547"
228825,"HINAMOX","UNIVERSITAET LEIPZIG","DE","Leipzig","participant","HES","","511730.4","","","51.3411859,12.380277932916"
228825,"HINAMOX","PLASMACHEM PRODUKTIONS- UND HANDEL GMBH","DE","Berlin","participant","PRC","","241200","","","52.4288824,13.5284808"
228825,"HINAMOX","EDUCACAO E ENSINO SUPERIOR DO ALTO AVE S.A.","PT","POVOA DE LANHOSO","participant","HES","","","","",""
228825,"HINAMOX","CENTRO DE INVESTIGACION EN QUIMICA APLICADA","MX","SALTILLO","participant","HES","","110499.38","","",""
228825,"HINAMOX","DET NATIONALE FORSKNINGSCENTER FOR ARBEJDSMILJØ","DK","Kobenhavn","participant","REC","","330108","","","55.714356,12.547462"
228825,"HINAMOX","UNIVERSIDAD DE VIGO","ES","Vigo Pontevedra","participant","HES","","339678.02","","","42.2376602,-8.7247204"
228825,"HINAMOX","TYOTERVEYSLAITOS","FI","Helsinki","participant","REC","","159099.6","","","60.1674086,24.9425683"
311705,"CUMTAS","HELSINGIN YLIOPISTO","FI","HELSINGIN YLIOPISTO","coordinator","HES","","1499668","","","60.1721612,24.947271"
262443,"EUPRIM-NET II","UNIVERSITAET MUENSTER","DE","MUENSTER","participant","HES","","43181.56","","","51.9635826,7.6135957"
262443,"EUPRIM-NET II","STICHTING BIOMEDICAL PRIMATE RESEARCH CENTER","NL","Rijswijk Zh","participant","REC","","2697430.41","","","52.02877820651715,4.341715020816663"
262443,"EUPRIM-NET II","HEALTH PROTECTION AGENCY HPA","UK","London","participant","REC","","","","",""
262443,"EUPRIM-NET II","UNIVERSITE DE STRASBOURG","FR","Strasbourg","participant","HES","","96300","","","48.58033535,7.76581404770855"
262443,"EUPRIM-NET II","DEUTSCHES PRIMATENZENTRUM GMBH","DE","GOTTINGEN","coordinator","REC","","2698438.7","","","51.5617419,9.9541377"
262443,"EUPRIM-NET II","Department of Health","UK","Leeds","participant","REC","","634748.77","","","53.798210600000004,-1.5307488333333406"
262443,"EUPRIM-NET II","CONSIGLIO NAZIONALE DELLE RICERCHE","IT","Roma","participant","REC","","78110","","","41.9007644,12.5125083"
262443,"EUPRIM-NET II","KAROLINSKA INSTITUTET","SE","Stockholm","participant","HES","","344355","","","59.3481714,18.0250493"
262443,"EUPRIM-NET II","SMITTSKYDDSINSTITUTET","SE","SOLNA","participant","REC","","120675","","",""
262443,"EUPRIM-NET II","CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS","FR","Paris","participant","REC","","252520","","","48.84755265,2.26404020346787"
262443,"EUPRIM-NET II","MEDICAL RESEARCH COUNCIL","UK","LONDON","participant","PUB","","34240","","","51.5613683,-1.7856853"
223410,"BEST-STEM CELLS","UNIVERSITE DE LIEGE","BE","Liege","participant","HES","","98400","","","50.6403884,5.5754264"
223410,"BEST-STEM CELLS","GLYCOMAR LIMITED","UK","OBAN","participant","PRC","","68190","","","56.415695,-5.4734688"
223410,"BEST-STEM CELLS","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE","FR","Paris","participant","REC","","240534","","","48.8266111,2.3652703"
223410,"BEST-STEM CELLS","BIONEER A/S","DK","Hoersholm","participant","REC","","154950","","","55.869304,12.49639"
223410,"BEST-STEM CELLS","UNIVERSITATSKLINIKUM BONN","DE","Bonn","participant","HES","","447600","","","50.7338124,7.1022465"
223410,"BEST-STEM CELLS","Roslin Cells Ltd.","UK","Roslin, Midlothian","participant","REC","","107582","","",""
223410,"BEST-STEM CELLS","CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS","FR","Paris","participant","REC","","509600","","","48.84755265,2.26404020346787"
223410,"BEST-STEM CELLS","THE UNIVERSITY OF EDINBURGH","UK","Edinburgh","coordinator","HES","","1372211","","","55.94743165,-3.18651734851981"
310715,"MOD-ENP-TOX","National Health Research Institutes","TW","Zhunan","participant","REC","","","","",""
310715,"MOD-ENP-TOX","GENEDATA AG","CH","BASEL","participant","PRC","","240148.5","","",""
310715,"MOD-ENP-TOX","RHENOVIA PHARMA","FR","MULHOUSE","participant","PRC","","222491.5","","",""
310715,"MOD-ENP-TOX","KATHOLIEKE UNIVERSITEIT LEUVEN","BE","Leuven","coordinator","HES","","537360","","","50.8780592,4.699407640209"
223317,"LIV-ES","HELSINGIN YLIOPISTO","FI","HELSINGIN YLIOPISTO","participant","HES","","551400","","","60.1721612,24.947271"
223317,"LIV-ES","THE CHANCELLOR MASTERS AND SCHOLARS OF THE UNIVERSITY OF CAMBRIDGE","UK","Cambridge","participant","HES","","357636","","","52.20533055,0.1169200339484217"
223317,"LIV-ES","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE","FR","Paris","coordinator","REC","","941794","","","48.8266111,2.3652703"
223317,"LIV-ES","FLASH THERAPEUTICS","FR","Toulouse","participant","PRC","","307339","","","43.6044622,1.4442469"
223317,"LIV-ES","HADASSAH MEDICAL ORGANIZATION","IL","Jerusalem","participant","HES","","325920","","","31.78911765,35.2229730135452"
223317,"LIV-ES","INSERM TRANSFERT SA","FR","PARIS","participant","PRC","","234990","","","48.8276217,2.3813083"
223317,"LIV-ES","FUNDACION DE LA COMUNIDAD VALENCIANA CENTRO DE INVESTIGACION PRINCIPEFELIPE","ES","Valencia","participant","REC","","280800","","","39.45260319734407,-0.344352707647908"
265260,"EUROECOTOX","VLAAMSE INSTELLING VOOR TECHNOLOGISCH ONDERZOEK N.V.","BE","Mol","participant","REC","","121611.92","","","51.2190202,5.09349006749143"
265260,"EUROECOTOX","CENTRE EUROPEEN D'ECOTOXICOLOGIE ET DE TOXICOLOGIE DES PRODUITS CHIMIQUES","BE","BRUXELLES","participant","OTH","","68480","","","50.83879505,4.375304132256188"
265260,"EUROECOTOX","Masarykova univerzita","CZ","Brno","participant","HES","","62220.5","","","49.1992954,16.5972215"
265260,"EUROECOTOX","ZF BIOLABS SL","ES","Tres Cantos","coordinator","PRC","","354491","","",""
265260,"EUROECOTOX","HELMHOLTZ-ZENTRUM FUR UMWELTFORSCHUNG GMBH - UFZ","DE","Leipzig","participant","REC","","110103","","","51.352181,12.4289558"
265260,"EUROECOTOX","RUPRECHT-KARLS-UNIVERSITAET HEIDELBERG","DE","Heidelberg","participant","HES","","74365","","","49.40958,8.7072536"
265260,"EUROECOTOX","EIDGENOESSISCHE ANSTALT FUER WASSERVERSORGUNG ABWASSERREINIGUNG UND GEWAESSERSCHUTZ","CH","Dubendorf","participant","OTH","","106518.5","","","47.40464385,8.61021949306273"
265260,"EUROECOTOX","CHARLES RIVER LABORATOIRIES DEN BOSCH BV","NL","'S-Hertogenbosch","participant","PRC","","64467.5","","","51.7153447,5.2932115"
226552,"RISKCYCLE","TUTECH INNOVATION GMBH","DE","Hamburg","participant","PRC","","","","","53.465283,9.9834627"
226552,"RISKCYCLE","UNIVERSITAT ROVIRA I VIRGILI","ES","Tarragona","participant","HES","","53500","","","41.1172364,1.2546057"
226552,"RISKCYCLE","IVL SVENSKA MILJOEINSTITUTET AB","SE","Stockholm","participant","REC","","79854.1","","","59.3251172,18.0710935"
226552,"RISKCYCLE","UNIVERSITEIT LEIDEN","NL","Leiden","participant","HES","","63592.24","","","52.1566349,4.4867397"
226552,"RISKCYCLE","HOCHSCHULE FUR ANGEWANDTE WISSENSCHAFTEN HAMBURG","DE","Hamburg","participant","HES","","48150","","","53.556547050000006,10.022766407965122"
226552,"RISKCYCLE","ANKARA UNIVERSITESI","TR","Tandogan Ankara","participant","HES","","","","","39.9346815,32.8377826199944"
226552,"RISKCYCLE","ISTITUTO DI RICERCHE FARMACOLOGICHE MARIO NEGRI","IT","Milano","participant","REC","","58850","","","45.4667971,9.1904984"
226552,"RISKCYCLE","Institute of Clean Energy & Environmental Engineering, Shenyang Institute of Aeronautical Engineering","CN","Shenyang","participant","HES","","23597","","",""
226552,"RISKCYCLE","FUNDACAO COORDENACAO DE PROJETOS PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC","BR","Rio De Janeiro","participant","REC","","21457","","","-22.9110136,-43.2093726"
226552,"RISKCYCLE","AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS","ES","Madrid","participant","REC","","180562.5","","","40.4409945,-3.6878876"
226552,"RISKCYCLE","BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES","FR","Orleans","participant","REC","","26830.25","","","47.8293919,1.9372201"
226552,"RISKCYCLE","UNIVERSITAT POLITECNICA DE CATALUNYA","ES","Barcelona","participant","HES","","76775.71","","","41.3825596,2.1771353"
226552,"RISKCYCLE","THE ENERGY AND RESOURCES INSTITUTE","IN","New Delhi","participant","REC","","27820","","","28.6138967,77.2159562"
226552,"RISKCYCLE","DANMARKS TEKNISKE UNIVERSITET","DK","Kongens Lyngby","participant","HES","","50914.88","","","55.7718649,12.5051413"
226552,"RISKCYCLE","NORDECONSULT SWEDEN AB","SE","LUND","participant","PRC","","25680","","",""
226552,"RISKCYCLE","Hanoi University of Science, Vietnam National University Hanoi","VN","Hanoi","participant","HES","","18007","","","20.995884500000003,105.80796656056685"
226552,"RISKCYCLE","UNIVERSITA CATTOLICA DEL SACRO CUORE","IT","Milano","participant","HES","","44212.4","","","45.4667971,9.1904984"
226552,"RISKCYCLE","TECHNISCHE UNIVERSITAET DRESDEN","DE","Dresden","coordinator","HES","","196345","","","51.0290859,13.7244364"
266777,"HEMIBIO","UNIVERSITETET I TROMSOE - NORGES ARKTISKE UNIVERSITET","NO","Tromso","participant","HES","","281749.57","","","69.6796518,18.9709277"
266777,"HEMIBIO","CSEM CENTRE SUISSE D'ELECTRONIQUE ET DE MICROTECHNIQUE SA - RECHERCHE ET DEVELOPPEMENT","CH","Neuchatel","participant","REC","","282953.63","","","47.10267155,6.83158379644177"
266777,"HEMIBIO","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","participant","REC","","471533.61","","","48.1322664,11.5296222"
266777,"HEMIBIO","INTERUNIVERSITAIR MICRO-ELECTRONICA CENTRUM","BE","Leuven","participant","REC","","283237.65","","","50.866704049999996,4.677742878392847"
266777,"HEMIBIO","VRIJE UNIVERSITEIT BRUSSEL","BE","Bruxelles / Brussel","participant","HES","","585899.65","","","50.8232159,4.3920206"
266777,"HEMIBIO","MEDIZINISCHE HOCHSCHULE HANNOVER","DE","Hannover","participant","HES","","87768.62","","","52.38359095,9.8043497513613"
266777,"HEMIBIO","INSERM TRANSFERT SA","FR","PARIS","participant","PRC","","413878.35","","","48.8276217,2.3813083"
266777,"HEMIBIO","CONSORCI INSTITUT D'INVESTIGACIONS BIOMEDIQUES AUGUST PI I SUNYER","ES","Barcelona","participant","OTH","","276801.8","","","41.3828939,2.1774322"
266777,"HEMIBIO","UNIVERSITETET I OSLO","NO","Oslo","participant","HES","","279561.31","","","60.0518829,10.6799603"
266777,"HEMIBIO","THE HEBREW UNIVERSITY OF JERUSALEM","IL","Jerusalem","participant","HES","","480144.4","","","31.77293975,35.1979949541527"
266777,"HEMIBIO","MEDICYTE GMBH","DE","Heidelberg","participant","PRC","","279578.83","","",""
266777,"HEMIBIO","UNIVERSITAETSKLINIKUM FREIBURG","DE","Freiburg","participant","HES","","188873.38","","","48.0044311,7.8412169011191"
266777,"HEMIBIO","KATHOLIEKE UNIVERSITEIT LEUVEN","BE","Leuven","coordinator","HES","","788019.2","","","50.8780592,4.699407640209"
601865,"DROPTECH","ROSLIN CELLAB LIMITED","UK","ROSLIN MIDLOTHIAN","participant","PRC","","816139","","",""
601865,"DROPTECH","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","coordinator","REC","","2015949","","","48.1322664,11.5296222"
601865,"DROPTECH","ARTTIC","FR","Paris","participant","PRC","","276096","","","48.8264862,2.3745171"
601865,"DROPTECH","European ScreeningPort GmbH","DE","Hamburg","participant","PRC","","943135","","",""
263416,"ARTIVASC 3D","MEDIZINISCHE UNIVERSITAET WIEN","AT","Wien","participant","HES","","426607","","","48.219716500000004,16.350814713868523"
263416,"ARTIVASC 3D","UNIVERSITY OF EAST ANGLIA","UK","Norwich","participant","HES","","461029","","","52.6307255,1.277859"
263416,"ARTIVASC 3D","UNIVERSITA DEGLI STUDI DI SALERNO","IT","Fisciano Sa","participant","HES","","374998.8","","","40.780413,14.7706112"
263416,"ARTIVASC 3D","VEREIN ZUR FORDERUNG VON INNOVATIONEN DURCH FORSCHUNG ENTWICKLUNG UNDTECHNOLOGIETRANSFER EV","DE","Jena","participant","REC","","499316","","","53.0253046,8.6284893"
263416,"ARTIVASC 3D","AO-FORSCHUNGSINSTITUT DAVOS","CH","Davos Platz","participant","REC","","90054","","","46.77712385,9.81375610416173"
263416,"ARTIVASC 3D","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","coordinator","REC","","2207375","","","48.1322664,11.5296222"
263416,"ARTIVASC 3D","ALBERT-LUDWIGS-UNIVERSITAET FREIBURG","DE","Freiburg","participant","HES","","309779","","","47.9981741,7.8483481"
263416,"ARTIVASC 3D","AALTO KORKEAKOULUSAATIO SR","FI","Espoo","participant","HES","","444729.8","","","60.18734485,24.826497936777006"
263416,"ARTIVASC 3D","UNITECHNOLOGIES SA","CH","Gals","participant","PRC","","528562","","","47.0198813,7.0411066"
263416,"ARTIVASC 3D","VIMECON GMBH","DE","HERZOGENRATH","participant","PRC","","148307","","",""
263416,"ARTIVASC 3D","BEIERSDORF AG","DE","HAMBURG","participant","PRC","","363678","","","53.57943645,9.95995763816256"
263416,"ARTIVASC 3D","ARTTIC","FR","Paris","participant","PRC","","377632","","","48.8264862,2.3745171"
263416,"ARTIVASC 3D","KMS Automation GmbH","DE","Schramberg-Waldmoesssingen","participant","PRC","","374999","","",""
263416,"ARTIVASC 3D","Berufsgenossenschaftliches Universitätsklinikum Bergmannsheil GmbH","DE","Bochum","participant","REC","","444317","","",""
263416,"ARTIVASC 3D","LOUGHBOROUGH UNIVERSITY","UK","Loughborough","participant","HES","","328876.8","","","52.8140819,-1.181615"
263416,"ARTIVASC 3D","UNIVERSITY OF STUTTGART","DE","Stuttgart","participant","HES","","419739.6","","","48.7831165,9.174964"
263416,"ARTIVASC 3D","GLOBAL CLINICAL TRIALS MANAGEMENT AG","CH","CHUR","participant","PRC","","","","",""
115012,"SAFESCIMET","PFIZER LIMITED","UK","Sandwich","participant","PRC","","","","","51.3108325,1.3497847"
115012,"SAFESCIMET","UNIVERSITE DE LORRAINE","FR","Nancy Cedex","participant","HES","","1665","","","48.6961644,6.17657868706048"
115012,"SAFESCIMET","UNIVERSITEIT LEIDEN","NL","Leiden","participant","HES","","64300","","","52.1566349,4.4867397"
115012,"SAFESCIMET","MARTIN-LUTHER-UNIVERSITAT HALLE-WITTENBERG","DE","Halle","participant","HES","","21800","","","51.4867452,11.9684435"
115012,"SAFESCIMET","GLAXOSMITHKLINE RESEARCH & DEVELOPMENT LIMITED","UK","LONDON","participant","PRC","","","","","51.517345250000005,-0.1357047270689692"
115012,"SAFESCIMET","STICHTING VU","NL","Amsterdam","participant","HES","","767305","","","52.3347068,4.8664359"
115012,"SAFESCIMET","UCB BIOPHARMA","BE","Bruxelles / Brussel","participant","PRC","","","","","50.8176796,4.275721857227438"
115012,"SAFESCIMET","STICHTING LYGATURE","NL","Utrecht","participant","OTH","","20727","","","52.0897618,5.1064959"
115012,"SAFESCIMET","UNIVERSITAT BASEL","CH","Basel","participant","HES","","","","","47.5585955,7.5838818"
115012,"SAFESCIMET","UNIVERSITAT WIEN","AT","Wien","participant","HES","","34800","","","48.2126943,16.3615902"
115012,"SAFESCIMET","NOVARTIS PHARMA AG","CH","Basel","participant","PRC","","","","","47.5728315,7.5794524"
115012,"SAFESCIMET","ASTRAZENECA AB","SE","Sodertaelje","participant","PRC","","","","","59.2030706,17.6236146"
115012,"SAFESCIMET","UNIVERSITE PARIS-SUD","FR","ORSAY CEDEX","participant","HES","","2340","","","48.6979887,2.1794141"
115012,"SAFESCIMET","KOBENHAVNS UNIVERSITET","DK","Kobenhavn","participant","HES","","52200","","","55.68012,12.571506"
115012,"SAFESCIMET","F. HOFFMANN-LA ROCHE AG","CH","Basel","coordinator","PRC","","","","","47.5586577,7.6057897"
115012,"SAFESCIMET","UPPSALA UNIVERSITET","SE","Uppsala","participant","HES","","485506","","","59.8499725,17.6332425"
115012,"SAFESCIMET","ORION OYJ","FI","Espoo","participant","PRC","","","","","60.180292699999995,24.775039797582295"
115012,"SAFESCIMET","MERCK KOMMANDITGESELLSCHAFT AUF AKTIEN","DE","Darmstadt","participant","PRC","","","","","49.89542455,8.65363585"
115012,"SAFESCIMET","Bayer Pharma AG","DE","Berlin","participant","PRC","","","","","52.53924525,13.366836560860769"
115012,"SAFESCIMET","H. LUNDBECK AS","DK","Valby","participant","PRC","","","","","55.658051,12.516743"
115012,"SAFESCIMET","BOEHRINGER INGELHEIM INTERNATIONALGMBH","DE","Ingelheim","participant","PRC","","","","","49.9681904,8.029672208889835"
115012,"SAFESCIMET","European Federation for Pharmaceutical Sciences","SE","Järfälla, Stockholm","participant","","","231400","","",""
115012,"SAFESCIMET","CHARITE - UNIVERSITAETSMEDIZIN BERLIN","DE","Berlin","participant","HES","","18315","","","52.5234476,13.3782174"
115012,"SAFESCIMET","THE UNIVERSITY OF LIVERPOOL","UK","Liverpool","participant","HES","","27225","","","53.4054719,-2.9805392"
115012,"SAFESCIMET","KAROLINSKA INSTITUTET","SE","Stockholm","participant","HES","","21400","","","59.3481714,18.0250493"
115012,"SAFESCIMET","HOSPICES CIVILS DE LYON","FR","Lyon","participant","PUB","","26027","","","45.7609124,4.8314928"
115012,"SAFESCIMET","UNIVERSITAT KONSTANZ","DE","Konstanz","participant","HES","","531300","","","47.690251,9.1867226"
115012,"SAFESCIMET","University of Lisboa, Faculty of Pharmacy (Faculdade de Farmácia da Universidade de Lisboa)","PT","Lisboa","participant","","","20727","","",""
115012,"SAFESCIMET","ALMIRALL SA","ES","Barcelona","participant","PRC","","","","","41.329346799999996,2.1322099668174737"
115012,"SAFESCIMET","SANOFI-AVENTIS RECHERCHE & DEVELOPPEMENT","FR","GENTILLY","participant","PRC","","","","","48.6993685,2.314876"
115012,"SAFESCIMET","NOVO NORDISK A/S","DK","Bagsvaerd","participant","PRC","","","","","55.7546744,12.4555208"
115012,"SAFESCIMET","ELI LILLY AND COMPANY LTD","UK","Basingstoke","participant","PRC","","","","","51.262826,-1.0861976"
115012,"SAFESCIMET","UNIVERSITY OF SURREY","UK","Guildford","participant","HES","","47867","","","51.2411634,-0.5897177"
115002,"ETOX","FUNDACION SECTOR PUBLICO ESTATAL CENTRO NACIONAL INVESTIGACIONES ONCOLOGICAS CARLOS III","ES","Madrid","participant","REC","","400025","","","40.47668785,-3.696091431284352"
115002,"ETOX","CHEMOTARGETS SL","ES","BARCELONA","participant","PRC","","291020","","","41.3818416,2.1175475314285714"
115002,"ETOX","PFIZER LIMITED","UK","Sandwich","participant","PRC","","","","","51.3108325,1.3497847"
115002,"ETOX","SANOFI-AVENTIS DEUTSCHLAND GMBH","DE","Frankfurt Am Main","participant","PRC","","","","","50.0883318,8.5696228"
115002,"ETOX","GLAXOSMITHKLINE RESEARCH & DEVELOPMENT LIMITED","UK","LONDON","participant","PRC","","","","","51.517345250000005,-0.1357047270689692"
115002,"ETOX","STICHTING VU","NL","Amsterdam","participant","HES","","356528","","","52.3347068,4.8664359"
115002,"ETOX","EUROPEAN MOLECULAR BIOLOGY LABORATORY","DE","Heidelberg","participant","REC","","608090","","","49.38466795,8.71059058213846"
115002,"ETOX","UNIVERSITAT WIEN","AT","Wien","participant","HES","","357140","","","48.2126943,16.3615902"
115002,"ETOX","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","participant","REC","","96600","","","48.1322664,11.5296222"
115002,"ETOX","INTE:LIGAND SOFTWARE-ENTWICKLUNGS-UND CONSULTING GMBH","AT","Maria Enzersdorf","participant","PRC","","256736","","","48.099344,16.259017150471706"
115002,"ETOX","UCB PHARMA SA","BE","Bruxelles / Brussel","participant","PRC","","","","","50.8176796,4.275721857227438"
115002,"ETOX","NOVARTIS PHARMA AG","CH","Basel","coordinator","PRC","","","","","47.5728315,7.5794524"
115002,"ETOX","ASTRAZENECA AB","SE","Sodertaelje","participant","PRC","","","","","59.2030706,17.6236146"
115002,"ETOX","MOLECULAR NETWORKS GMBH COMPUTERCHEMIE","DE","Nurnberg","participant","PRC","","597872","","","49.436102250000005,11.051571946416914"
115002,"ETOX","F. HOFFMANN-LA ROCHE AG","CH","Basel","participant","PRC","","","","","47.5586577,7.6057897"
115002,"ETOX","LIVERPOOL JOHN MOORES UNIVERSITY","UK","Liverpool","participant","HES","","393176","","","53.4054719,-2.9805392"
115002,"ETOX","Lead Molecular Design S.L.","ES","Sant Cugat del Vallès","participant","","","327020","","",""
115002,"ETOX","Bayer Pharma AG","DE","Berlin","participant","PRC","","","","","52.53924525,13.366836560860769"
115002,"ETOX","H. LUNDBECK AS","DK","Valby","participant","PRC","","","","","55.658051,12.516743"
115002,"ETOX","BOEHRINGER INGELHEIM INTERNATIONALGMBH","DE","Ingelheim","participant","PRC","","","","","49.9681904,8.029672208889835"
115002,"ETOX","DANMARKS TEKNISKE UNIVERSITET","DK","Kongens Lyngby","participant","HES","","424352","","","55.7718649,12.5051413"
115002,"ETOX","FUNDACIO INSTITUT HOSPITAL DEL MAR D INVESTIGACIONS MEDIQUES","ES","Barcelona","participant","REC","","1129407","","","41.38582,2.194135"
115002,"ETOX","UNIVERSITAT POLITECNICA DE VALENCIA","ES","Valencia","participant","HES","","50471","","","39.48106345342516,-0.341087800922881"
115002,"ETOX","ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM","NL","Rotterdam","participant","HES","","87336","","","51.9100181,4.4659629"
115002,"ETOX","UNIVERSITY OF LEICESTER","UK","Leicester","participant","HES","","99299","","","52.6230926,-1.1250181"
115002,"ETOX","ESTEVE PHARMACEUTICALS, SA","ES","Barcelona","participant","PRC","","","","","41.329346799999996,2.1322099668174737"
115002,"ETOX","INSTITUT DE RECHERCHES INTERNATIONALES SERVIER","FR","GIF-SUR-YVETTE","participant","PRC","","","","","48.7136579,2.1636329"
115002,"ETOX","SYNAPSE RESEARCH MANAGEMENT PARTNERS SL","ES","Madrid","participant","PRC","","707974","","","40.4167047,-3.7035825"
115002,"ETOX","LHASA LIMITED","UK","Leeds","participant","REC","","726972","","","51.50118995,-0.05448740506245136"
115002,"ETOX","JANSSEN PHARMACEUTICA NV","BE","Beerse","participant","PRC","","","","","50.7362732,4.2867387"
218688,"IMVITER","RENAULT SAS","FR","Boulogne Billancourt","participant","PRC","","71294","","","48.831055,2.2280581"
218688,"IMVITER","UNIVERSITE LYON 1 CLAUDE BERNARD","FR","Villeurbanne Cedex","participant","HES","","189740","","","45.7733105,4.8869339"
218688,"IMVITER","AUTOTECH ENGINEERING SL","ES","Bizkaia","participant","OTH","","215800","","","43.2538902,-2.915583"
218688,"IMVITER","FUNDACION CIDAUT","ES","Valladolid","coordinator","REC","","731795","","","41.6521328,-4.7285619"
218688,"IMVITER","CENTRO RICERCHE FIAT SCPA","IT","Orbassano","participant","REC","","155302","","","45.0140614,7.5647471"
218688,"IMVITER","ESI GROUP","FR","BAGNEUX","participant","PRC","","169119","","","48.8461523,2.3090413"
218688,"IMVITER","DYNAMORE HOLDING GMBH","DE","Stuttgart Vaihingen","participant","PRC","","161700","","","48.72476845,9.11295696028522"
218688,"IMVITER","MERCEDES-BENZ GROUP AG","DE","Stuttgart","participant","PRC","","130189","","","48.7873722,9.236836931095747"
218688,"IMVITER","AUDI AKTIENGESELLSCHAFT","DE","Ingolstadt","participant","PRC","","116656","","","48.7630165,11.4250395"
218688,"IMVITER","ALTAIR DEVELOPMENT FRANCE","FR","ANTONY","participant","PRC","","121041","","",""
218688,"IMVITER","JAFI AUTOKUT ENGINEERING LTD","HU","BUDAPEST","participant","PRC","","141221","","",""
218688,"IMVITER","INSTITUTO NACIONAL DE TECNICA AEROESPACIAL ESTEBAN TERRADAS","ES","Torrejon De Ardoz Madrid","participant","REC","","306336","","","40.4587767,-3.4793342"
218688,"IMVITER","BUNDESANSTALT FUER STRASSENWESEN","DE","Bergisch Gladbach","participant","REC","","322837","","","50.9518189,7.1313482"
218688,"IMVITER","PANEPISTIMIO PATRON","EL","Rio Patras","participant","HES","","263100","","","38.3018989,21.782579"
218688,"IMVITER","ADAM OPEL GMBH","DE","RUESSELSHEIM","participant","PRC","","103500","","",""
228536,"NEPHH","TOMSK POLYTECHNIC UNIVERSITY","RU","TOMSK","participant","HES","","116169","","","56.488712,84.952324"
228536,"NEPHH","LAVIOSA CHIMICA MINERARIA SPA","IT","Livorno","participant","","","15150","","","43.5507411,10.3091456"
228536,"NEPHH","POLITECHNIKA KRAKOWSKA","PL","Krakow","participant","HES","","349116","","","50.07156255,19.9439431238244"
228536,"NEPHH","FUNDACION TECNALIA RESEARCH & INNOVATION","ES","DONOSTIA-SAN SEBASTIAN (GIPUZKOA)","participant","REC","","414616","","","43.2916949,-2.885882"
228536,"NEPHH","GRADO ZERO ESPACE SRL","IT","Montelupo Fiorentino","participant","PRC","","132104","","","43.7331531,11.0208768"
228536,"NEPHH","ASOCIACION PARA LA PREVENCION DE ACCIDENTES","ES","SAN SEBASTIAN","participant","PRC","","33786","","",""
228536,"NEPHH","INSTITUT BIOHIMII IM.O.V. PALLADINA NACIONALNOY AKADEMII NAUK UKRAINI","UA","Kyiv","participant","REC","","80923","","","46.4730202,30.753921"
228536,"NEPHH","EKOTEK INGENIERI Y CONSULTORIA MEDIOAMBIENTAL","ES","ERANDIO","coordinator","PRC","","309256","","",""
228536,"NEPHH","CRANFIELD UNIVERSITY","UK","Cranfield - Bedfordshire","participant","HES","","560314.4","","","52.0739464,-0.6301812"
228536,"NEPHH","CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS","FR","Paris","participant","REC","","417061.6","","","48.84755265,2.26404020346787"
235429,"COMPTOX","JRC -JOINT RESEARCH CENTRE- EUROPEAN COMMISSION","BE","Bruxelles / Brussel","coordinator","REC","","114337.52","","","50.84367747807197,4.3824068537064536"
266753,"SCR&TOX","CIT SAS","FR","EVREUX","participant","PRC","","236858.94","","",""
266753,"SCR&TOX","INSTITUT NATIONAL DE LA SANTE ET DE LA RECHERCHE MEDICALE","FR","Paris","coordinator","REC","","1101929.33","","","48.8266111,2.3652703"
266753,"SCR&TOX","UNIVERSITATSKLINIKUM BONN","DE","Bonn","participant","HES","","399218","","","50.7338124,7.1022465"
266753,"SCR&TOX","CELLECTIS SA","FR","PARIS","participant","PRC","","171030.56","","",""
266753,"SCR&TOX","Takara Bio Europe AB","SE","Göteborg","participant","PRC","","612269","","",""
266753,"SCR&TOX","HEALTH PROTECTION AGENCY HPA","UK","London","participant","REC","","119454.18","","",""
